0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.488175697010135,0.4834669529731049,0.47864731909926334,0.4737108983071424,0.46864933890431565,0.4634522391996819,0.4581092799277661,0.4526114680323151,0.44693928072749206,0.4410874589882307,0.43500080528288865,0.42878273907355974,0.4221033624758072,0.41561998112464976,0.4070084525264813,0.40400346801170955,0.38729408983653646,0.3951668112451827,0.34015014078360467,-0.011156747974722058
0.851864668568191,0.8502600229042344,0.8486408970249005,0.8470076070204371,0.8453603986374556,0.8436983060583678,0.8420209905755109,0.8403330467829228,0.8386174396274505,0.8369028097187692,0.8351919813473193,0.8333101209328061,0.831881235283661,0.8298107024514297,0.8270648932981103,0.8300114608404163,0.8153940337383278,0.8219652122883665,0.8043858521426102,0.48613330340596533
0.9989882738396137,0.9988786547687093,0.9987605076762154,0.9986350703530728,0.9985033271066066,0.9983635287307533,0.9982156677871876,0.9980688693177098,0.9978909215190349,0.9977376615531003,0.9976053266445719,0.9972121112939907,0.9975731722000851,0.9968903284029759,0.9954085033470136,1.0018157237155045,0.9840934728297822,0.9965946267284372,0.9739443483331114,0.5952741372516361
0.8921345852318388,0.8934463159964585,0.894746494925547,0.8960358737093316,0.8973150978439317,0.8985829420557481,0.8998393102558434,0.9010911247468362,0.9023141858543633,0.9035503788457585,0.9048001743209075,0.9058339069326917,0.9074758767805152,0.9082724900799688,0.9083197728528902,0.9152439874994429,0.9010719464282969,0.9129467221021182,0.8947533186661295,0.5454468811271383
0.5580538472000911,0.561856627799958,0.5655994605477946,0.5692850706876115,0.5729159613709056,0.5764941748165543,0.5800216247513256,0.583501664666481,0.5869308248171577,0.5903193402033858,0.5936735753539631,0.5969192475175304,0.6003263576642515,0.603437579876837,0.6060438058531122,0.6119878323522019,0.6073530847413058,0.6142853533897663,0.6088247812550541,0.3638071125152667
0.08117525945767742,0.10332402159796178,0.12084170798196128,0.13549210155391095,0.14823528370320493,0.15962439650924015,0.17000136736677943,0.17958985641687908,0.18854373923133588,0.1969734295075869,0.2049611037189073,0.2125690288491455,0.2198488858758213,0.2268392274483781,0.2335279147955806,0.24023485624668092,0.2457909509884353,0.25025885047533303,0.2569194457969955,0.14029320897658384
-0.4156118889875412,-0.06528376171179406,-0.02411352516259695,-0.005016710602611902,0.006204608390642534,0.015091237239253711,0.02275275243295277,0.029648775519166292,0.03601902999190806,0.04200349629374674,0.04769233604118757,0.0531472837412734,0.05841179434500194,0.06351651842275736,0.06848219263196408,0.07331603149652227,0.07796177673543986,0.081761754545917,0.0792608321885939,0.029883519053223978
-0.8067575962213017,-0.07376033260026964,-0.03136146823609168,-0.012535358541757746,-0.0053705792615505715,0.0001565967538258037,0.004853320583214137,0.009033641905768736,0.01286617151615544,0.016450834718677133,0.01985063432033205,0.023106574233737777,0.026243722125753877,0.029267787001471774,0.0321417342273073,0.03469917197801601,0.03635716464207578,0.03530117973511435,0.02690091234572488,0.00626276213697685
-0.9927397473063369,-0.07281574591906478,-0.03156735499282368,-0.012895156701847366,-0.007494821663146542,-0.0034189985754893115,0.000014746814897979659,0.0030469624904971952,0.005806068203050743,0.008366770329984098,0.010771887694836368,0.013039529690348675,0.015159768260272563,0.017077591787854077,0.018653235157698598,0.019583231306660193,0.019275817077709596,0.016768606657751695,0.01105049232032935,0.0022433312494049744
-0.9263611422672255,-0.073593669062697,-0.032002593578861815,-0.01394193102814748,-0.008843723749957129,-0.005201936987017692,-0.0022619194109649264,0.00024972101169115635,0.0024724927394418096,0.004480718700032811,0.006308645038317848,0.007958496110423891,0.009398690281745338,0.01055408404994752,0.011289946863768307,0.011396084586619757,0.010591768827962774,0.008596229470470975,0.005310567721331295,0.0010440820999376142
-0.6242686485534921,-0.07435272555112478,-0.03316726632152468,-0.016823400420109696,-0.011028080727627823,-0.0071413452485662166,-0.004201752011489044,-0.0018293354165451626,0.00016512221702195105,0.001879862725342371,0.0033607209253948287,0.004617044939584518,0.0056277975502014976,0.006343272773057663,0.0066869336248527415,0.0065637350413530835,0.005882572829007216,0.0045951093167573105,0.002749239108810637,0.0005324093077016716
-0.16259287185146,-0.05857123046264372,-0.031621617495075666,-0.019934351999086282,-0.013514659195816594,-0.009283510587764277,-0.006197934774821149,-0.0038057643771156535,-0.001878523076437188,-0.00029432057346385316,0.0010101741646908842,0.0020617977913471516,0.0028625409292458285,0.0033969939818339354,0.0036392751807042935,0.0035621893999548664,0.0031501534481226646,0.002415862344185707,0.0014198568478732913,0.00027246835761666354
0.34077069656607945,0.3325766122342489,0.32544879015900446,0.3182483462611533,0.3087234170445462,0.2987265469591476,0.2877123644870666,0.27752013233969214,0.257357227042786,0.08127028614179481,0.003898195302812328,0.0004228314625314352,0.0007989034334113097,0.0012925178742826309,0.001569502759340408,0.001630004039132506,0.0014841613642196108,0.0011559772024167232,0.0006864386879959025,0.00013263373967530232
0.7561860413167669,0.7539233724372161,0.7516374156842078,0.7493278540430066,0.7469943904630654,0.7446361178922178,0.7422523489594922,0.739845315561905,0.7374046687797063,0.7349463094387748,0.7324742096114477,0.7298703084269325,0.7275514953967285,0.724792390758543,0.7214458074216059,0.7224658903151808,0.7098422534353768,0.7130025966883425,0.6985839938144423,0.41809273459421
0.9794477943166742,0.9789067661307576,0.9783567586109643,0.9777988246766547,0.9772337899867657,0.9766600285063529,0.9760774490432875,0.9754943648628864,0.9748812096234412,0.9742890255082783,0.9737153825338261,0.9728962554325853,0.9727814221591085,0.971690479177444,0.9698181462711655,0.9754845089367168,0.9580702584202332,0.9694361677777996,0.947405455989996,0.5780900280506893
0.9540092623512004,0.9548270779120914,0.9556353860972127,0.9564353006507856,0.9572277316369079,0.9580111772776942,0.9587856314227231,0.9595594423444282,0.9603033894173594,0.961068173493993,0.9618517514433595,0.9623908991060974,0.9636326148066957,0.963901982006595,0.9633881149225713,0.9704142054335416,0.9543593610514638,0.9670836733062997,0.9464145266741886,0.5781891824306522
0.6858718610156362,0.6886130061636966,0.6913235260444939,0.6940044006032993,0.6966565671939128,0.6992802853371924,0.7018760432301642,0.7044474817188383,0.7069846253540922,0.7095059596161435,0.7120170265480745,0.7143917487112242,0.7170811988681308,0.7193033121557194,0.7209165201302317,0.7271768832220867,0.7189876808465507,0.7276953136190603,0.7174935117758706,0.4328615349543085
0.24280088242150258,0.252142110086483,0.261018706971666,0.2694761590767659,0.2775542798151408,0.2852880217097945,0.29270814964529235,0.29984194795139446,0.30671317859360386,0.3133437360269248,0.31975371609776965,0.3259512543696075,0.33198377831526776,0.33781729555609596,0.34333880391227545,0.3496060674779298,0.35271129065067736,0.357218229237884,0.36151566935593155,0.20674118445877418
-0.26185330790543454,-0.051610614498138065,-0.013238038879554076,0.00643835981158454,0.019842872668728244,0.030735237481717387,0.04021509909303388,0.04877088307372184,0.05667195376910149,0.06407959770199402,0.07109586911620347,0.07778892430598397,0.08420735511168817,0.09038811861991518,0.09636047277357025,0.10214639586942484,0.10773634615046104,0.11242079194982418,0.1143620299296595,0.05048113284096809
